"zone","state","lga","sector","ea","cluster_id","serial_id","c01q02","c01q03","c01q04a","c01q04b","c01q04_os","c01q05","c01q06"
5,10,1002,1,114,"1002-114",1,1,70,1,,,5,42
5,10,1002,1,114,"1002-114",2,1,82,6,,,31,322
5,10,1002,1,114,"1002-114",3,1,69,8,,,32,26
5,10,1002,1,114,"1002-114",4,2,58,2,,,32,26
5,10,1002,1,114,"1002-114",5,1,34,8,,,34,16
5,10,1002,1,114,"1002-114",6,1,28,12,,,15,41
5,10,1006,2,1708,"1006-1708",1,1,47,1,,,20,42
5,10,1006,2,1708,"1006-1708",2,1,65,8,,,35,26
5,10,1006,2,1708,"1006-1708",3,1,40,12,,,8,26
5,10,1006,2,1708,"1006-1708",4,1,45,3,,,20,26
5,10,1006,2,1708,"1006-1708",5,2,38,2,,,11,41
5,10,1006,2,474,"1006-474",1,1,86,1,,,51,26
5,10,1006,2,474,"1006-474",2,1,78,3,,,78,16
5,10,1006,2,474,"1006-474",3,1,81,11,,"High Chief",25,26
5,10,1006,2,474,"1006-474",4,1,80,3,,,80,26
5,10,1006,2,474,"1006-474",5,2,71,8,,,10,42
5,10,1006,2,474,"1006-474",6,1,51,11,,"community devrlopment chairman",15,42
5,10,1006,2,474,"1006-474",7,1,48,5,,,14,42
5,10,1006,2,474,"1006-474",8,1,38,12,,,38,26
5,10,1007,1,1026,"1007-1026",1,1,62,1,,,62,43
5,10,1007,1,1026,"1007-1026",2,2,57,2,,,15,34
5,10,1007,1,1026,"1007-1026",3,1,78,3,,,25,26
5,10,1007,1,1026,"1007-1026",4,1,91,3,,,58,26
5,10,1007,1,1026,"1007-1026",5,1,45,8,,,25,41
5,10,1007,1,1026,"1007-1026",6,1,37,12,,,37,42
5,10,1007,1,1026,"1007-1026",7,1,56,5,,,20,42
5,10,1008,2,1314,"1008-1314",1,1,92,1,,,50,26
5,10,1008,2,1314,"1008-1314",2,2,58,2,,,6,16
5,10,1008,2,1314,"1008-1314",3,1,76,3,,,31,28
5,10,1008,2,1314,"1008-1314",4,1,41,12,,,15,42
5,10,1008,2,1314,"1008-1314",5,1,53,5,,,22,41
5,10,1012,2,1106,"1012-1106",1,1,85,1,,,85,42
5,10,1012,2,1106,"1012-1106",2,1,68,3,,,68,42
5,10,1012,2,1106,"1012-1106",3,1,48,12,,,48,41
5,10,1012,2,1106,"1012-1106",4,1,70,8,,,25,42
5,10,1012,2,1106,"1012-1106",5,2,33,2,,,33,26
5,10,1012,2,428,"1012-428",1,1,95,1,,,95,0
5,10,1012,2,428,"1012-428",3,1,90,11,,"community chief",90,0
5,10,1012,2,428,"1012-428",4,1,61,3,,,2,16
5,10,1012,2,428,"1012-428",5,1,85,3,,,40,26
5,10,1012,2,428,"1012-428",7,1,70,8,,,40,16
5,10,1012,2,428,"1012-428",9,1,60,7,,,32,26
5,10,1012,2,428,"1012-428",10,1,70,3,,,3,26
5,10,1012,2,428,"1012-428",11,1,90,9,,,5,0
5,10,1012,2,428,"1012-428",12,1,38,12,,,4,42
5,10,1013,2,1054,"1013-1054",1,1,55,1,,,10,42
5,10,1013,2,1054,"1013-1054",2,2,43,2,,,10,42
5,10,1013,2,1054,"1013-1054",3,1,45,10,,,2,26
5,10,1013,2,1054,"1013-1054",4,2,38,8,,,3,26
5,10,1013,2,1054,"1013-1054",5,2,40,7,,,6,41
5,10,1013,2,410,"1013-410",1,1,70,1,,,3,321
5,10,1013,2,410,"1013-410",2,2,58,2,,,3,14
5,10,1013,2,410,"1013-410",3,1,59,3,,,11,42
5,10,1013,2,410,"1013-410",4,1,53,9,,,5,42
5,10,1013,2,410,"1013-410",5,1,49,5,,,49,34
5,10,1013,2,410,"1013-410",6,1,63,11,,"REVENUE OFFICER",5,16
5,10,1013,2,410,"1013-410",7,2,61,8,,,30,26
5,10,1013,2,88,"1013-88",1,1,65,1,,,15,16
5,10,1013,2,88,"1013-88",2,1,56,3,,,5,26
5,10,1013,2,88,"1013-88",3,1,54,5,,,1,34
5,10,1013,2,88,"1013-88",4,1,46,11,,"vigilante leader",18,26
5,10,1013,2,88,"1013-88",5,1,38,12,,,38,41
5,10,1013,2,948,"1013-948",1,1,48,1,,,30,34
5,10,1013,2,948,"1013-948",2,2,35,2,,,10,41
5,10,1013,2,948,"1013-948",3,1,56,9,,,3,42
5,10,1013,2,948,"1013-948",4,1,52,8,,,18,22
5,10,1013,2,948,"1013-948",5,2,30,5,,,4,42
5,10,1018,1,634,"1018-634",1,1,60,1,,,13,42
5,10,1018,1,634,"1018-634",2,2,50,2,,,13,42
5,10,1018,1,634,"1018-634",3,1,37,5,,,3,42
5,10,1018,1,634,"1018-634",4,1,46,9,,,2,41
5,10,1018,1,634,"1018-634",5,2,48,8,,,17,16
4,1,102,1,1690,"102-1690",1,1,61,8,11,"MEMBER LANDLORD COMMITTEE",18,16
4,1,102,1,1690,"102-1690",2,1,87,11,,"MEMBER LANDLORD COMMITTEE",36,16
4,1,102,1,1690,"102-1690",3,1,48,9,,,8,34
4,1,102,1,1690,"102-1690",4,1,59,8,11,"MARKET CHAIRMAN",12,24
4,1,102,1,1690,"102-1690",5,2,66,8,11,"MARKET WOMEN LEADER",15,16
4,1,102,1,2486,"102-2486",1,1,69,11,,"MEMBER OF THE LANDLORD ASSOCIATION",32,16
4,1,102,1,2486,"102-2486",2,1,62,11,,"MEMBER OF THE LANDLORD ASSOCIATION",30,13
4,1,102,1,2486,"102-2486",3,2,62,8,11,"MEMBER OF THE LANDLORD ASSOCIATION",25,16
4,1,102,1,2486,"102-2486",4,1,41,9,,,15,42
4,1,102,1,2486,"102-2486",5,1,65,8,11,"MEMBER OF LANDLORD COMMITTEE",18,26
4,1,102,1,2486,"102-2486",6,1,40,8,,,8,42
4,1,102,1,46,"102-46",1,1,60,8,11,"MEMBER LANDLORD COMMITTEE",20,42
4,1,102,1,46,"102-46",2,2,43,5,,,9,42
4,1,102,1,46,"102-46",3,2,65,8,11,"MEMBER LANDLORD COMMITTEE",28,16
4,1,102,1,46,"102-46",4,2,65,7,11,"MEMBER LANDLORD COMMITTEE",20,34
4,1,102,1,46,"102-46",5,1,69,11,,"MEMBER LANDLORD ASSOCIATION",27,16
4,1,102,1,46,"102-46",6,1,65,8,11,"MARKET P.R.O",15,26
4,1,102,1,806,"102-806",1,1,45,8,11,"MARKET CHAIRMAN",22,26
4,1,102,1,806,"102-806",2,1,49,11,,"MARKET SECRETARY",25,26
4,1,102,1,806,"102-806",3,1,57,8,11,"TASK FORCE CHAIRMAN",27,16
4,1,102,1,806,"102-806",4,2,55,11,,"MEMBER LANDLORD COMMITTEE",18,26
4,1,102,1,806,"102-806",5,1,63,11,,"MEMBER LANDLORD COMMITTEE",16,42
4,1,102,1,806,"102-806",6,1,49,5,9,,9,34
5,10,1022,1,30,"1022-30",1,1,75,1,,,30,16
5,10,1022,1,30,"1022-30",2,2,65,2,,,30,16
5,10,1022,1,30,"1022-30",3,1,52,8,,,20,25
5,10,1022,1,30,"1022-30",4,1,50,3,,,10,42
5,10,1022,1,30,"1022-30",5,2,41,8,,,4,41
5,10,1022,1,386,"1022-386",1,1,53,1,,,35,31
5,10,1022,1,386,"1022-386",2,2,48,2,,,32,33
5,10,1022,1,386,"1022-386",3,1,36,8,,,5,42
5,10,1022,1,386,"1022-386",4,2,55,5,,,10,42
5,10,1022,1,386,"1022-386",5,2,38,7,,,6,41
5,10,1023,2,346,"1023-346",1,1,88,1,,,88,0
5,10,1023,2,346,"1023-346",2,2,56,2,,,50,0
5,10,1023,2,346,"1023-346",3,1,66,8,,,9,42
5,10,1023,2,346,"1023-346",4,1,39,12,,,9,26
5,10,1023,2,346,"1023-346",5,1,42,3,,,20,26
5,10,1023,2,346,"1023-346",6,1,50,11,,"COMMUNITY CHAIRMAN",30,26
5,10,1025,2,1774,"1025-1774",1,1,63,1,,,4,33
5,10,1025,2,1774,"1025-1774",2,2,50,2,,,3,16
5,10,1025,2,1774,"1025-1774",3,2,41,8,,,6,26
5,10,1025,2,1774,"1025-1774",4,1,38,9,,,3,34
5,10,1025,2,1774,"1025-1774",5,1,46,5,,,7,42
4,1,104,2,1020,"104-1020",1,1,87,1,,,5,41
4,1,104,2,1020,"104-1020",2,2,72,2,,,5,42
4,1,104,2,1020,"104-1020",3,2,72,6,,,55,1
4,1,104,2,1020,"104-1020",4,2,56,8,,,48,16
4,1,104,2,1020,"104-1020",5,2,58,9,,,28,16
4,1,104,2,412,"104-412",1,1,55,1,4,,15,16
4,1,104,2,412,"104-412",2,2,47,2,,,15,26
4,1,104,2,412,"104-412",3,1,20,12,,,14,26
4,1,104,2,412,"104-412",4,1,25,8,,,16,26
4,1,104,2,412,"104-412",5,2,24,6,,,2,26
4,1,104,2,412,"104-412",6,2,35,9,,,25,26
4,1,104,2,412,"104-412",7,2,75,9,,,45,0
4,1,105,2,638,"105-638",1,1,85,1,,,10,16
4,1,105,2,638,"105-638",2,1,50,3,,,8,12
4,1,105,2,638,"105-638",3,1,70,6,,,45,13
4,1,105,2,638,"105-638",4,2,27,8,,,4,26
4,1,105,2,638,"105-638",5,2,60,9,,,6,13
4,1,105,2,638,"105-638",6,2,56,10,11,"woman leader",10,26
4,1,107,2,10,"107-10",1,1,60,1,8,,14,15
4,1,107,2,10,"107-10",2,2,51,8,11,"COMMUNITY WOMEN LEADER",11,16
4,1,107,2,10,"107-10",3,1,63,8,12,,13,16
4,1,107,2,10,"107-10",4,1,85,9,,,9,16
4,1,107,2,10,"107-10",5,1,46,8,11,"VILLAGE  CHAIRMAN",16,16
4,1,107,2,10,"107-10",6,2,49,2,8,,14,321
4,1,107,2,1044,"107-1044",2,1,67,9,11,"CHAIRMAN OF THE VILLAGE",29,42
4,1,107,2,1044,"107-1044",3,2,68,8,11,"WOMEN LEADER",34,16
4,1,107,2,1044,"107-1044",5,1,66,1,4,,65,42
4,1,107,2,1044,"107-1044",6,1,51,11,,"SECRETARY OF THE VILLAGE",26,26
4,1,107,2,1044,"107-1044",7,1,66,6,11,"VILLAGE TRESURER",60,34
4,1,107,2,1322,"107-1322",1,1,51,1,9,,35,26
4,1,107,2,1322,"107-1322",2,1,74,11,,"COMMUNITY LEADER",29,41
4,1,107,2,1322,"107-1322",3,2,65,8,11,"COMMUNITY WOMEN LEADER",26,26
4,1,107,2,1322,"107-1322",4,1,49,8,11,"CHAIRMAN OF CPSDP",30,42
4,1,107,2,1322,"107-1322",5,1,45,9,11,"FINANCIAL SECRETARY",32,26
4,1,108,2,904,"108-904",1,1,75,1,,,20,16
4,1,108,2,904,"108-904",2,2,60,2,,,20,16
4,1,108,2,904,"108-904",3,1,52,3,,,18,14
4,1,108,2,904,"108-904",4,2,45,8,,,30,26
4,1,108,2,904,"108-904",5,1,53,6,,,8,13
4,1,109,2,1214,"109-1214",1,1,78,1,,,60,16
4,1,109,2,1214,"109-1214",2,2,62,2,,,36,16
4,1,109,2,1214,"109-1214",3,1,66,8,11,"VILLAGE CHAIRMAN",32,26
4,1,109,2,1214,"109-1214",4,2,65,11,,"WOMEN LEADER",45,34
4,1,109,2,1214,"109-1214",5,1,39,8,12,,35,26
4,1,109,2,1792,"109-1792",1,1,56,1,11,"CHAIRMAN UDOALA AGE GRADE",56,26
4,1,109,2,1792,"109-1792",2,2,51,2,,,19,16
4,1,109,2,1792,"109-1792",3,1,28,12,,,5,16
4,1,109,2,1792,"109-1792",4,1,70,9,,,25,16
4,1,109,2,1792,"109-1792",5,1,54,8,11,"PUBLIC RELATIONS OFFICER",25,21
4,1,109,2,1792,"109-1792",6,1,65,11,,"VILLAGE CHAIRMAN",21,16
4,1,109,2,1996,"109-1996",1,1,52,1,8,,20,26
4,1,109,2,1996,"109-1996",2,1,49,8,12,,15,26
4,1,109,2,1996,"109-1996",3,2,48,8,11,"WOMEN LEADER",17,26
4,1,109,2,1996,"109-1996",4,1,57,8,,,20,26
4,1,110,2,338,"110-338",1,1,45,1,,,25,22
4,1,110,2,338,"110-338",2,2,35,2,,,35,14
4,1,110,2,338,"110-338",3,2,65,8,,,3,16
4,1,110,2,338,"110-338",4,2,25,6,,,25,16
4,1,110,2,338,"110-338",5,2,26,9,,,26,16
4,11,1101,2,154,"1101-154",1,1,61,1,,,61,0
4,11,1101,2,154,"1101-154",2,2,56,8,,,27,16
4,11,1101,2,154,"1101-154",3,1,58,5,,,8,34
4,11,1101,2,154,"1101-154",4,1,53,4,,,12,42
4,11,1101,2,154,"1101-154",5,1,45,9,,,5,42
4,11,1101,2,154,"1101-154",6,2,53,2,,,30,0
4,11,1102,2,936,"1102-936",1,1,53,1,,,15,42
4,11,1102,2,936,"1102-936",2,2,50,8,,,25,26
4,11,1102,2,936,"1102-936",3,1,49,12,,,49,26
4,11,1102,2,936,"1102-936",4,1,55,9,,,10,26
4,11,1102,2,936,"1102-936",5,1,58,5,,,5,34
4,11,1104,2,1610,"1104-1610",1,1,62,1,,,62,14
4,11,1104,2,1610,"1104-1610",2,1,42,12,,,42,26
4,11,1104,2,1610,"1104-1610",3,1,53,9,,,53,42
4,11,1104,2,1610,"1104-1610",4,2,47,8,,,15,16
4,11,1104,2,1610,"1104-1610",5,1,45,4,,,5,42
4,11,1104,2,1610,"1104-1610",6,1,49,9,,,6,42
4,11,1104,1,2028,"1104-2028",1,1,63,1,,,25,26
4,11,1104,1,2028,"1104-2028",2,1,62,8,,,18,42
4,11,1104,1,2028,"1104-2028",3,2,43,5,,,12,34
4,11,1104,1,2028,"1104-2028",4,1,22,8,,,8,26
4,11,1104,1,2028,"1104-2028",5,2,43,2,,,20,26
4,11,1104,1,2028,"1104-2028",6,2,45,8,,,7,26
4,11,1104,2,434,"1104-434",1,1,60,1,,,60,0
4,11,1104,2,434,"1104-434",2,2,54,8,,,25,0
4,11,1104,2,434,"1104-434",3,1,39,9,,,5,26
4,11,1104,2,434,"1104-434",4,1,30,8,,,30,16
4,11,1104,2,434,"1104-434",5,1,33,5,,,5,34
4,11,1104,2,914,"1104-914",1,1,59,1,,,59,42
4,11,1104,2,914,"1104-914",2,2,40,2,,,18,42
4,11,1104,2,914,"1104-914",3,1,23,12,,,23,22
4,11,1104,2,914,"1104-914",4,2,60,8,,,40,15
4,11,1104,2,914,"1104-914",5,1,75,9,,,12,26
4,11,1104,2,914,"1104-914",6,1,65,4,,,55,43
4,11,1105,2,1092,"1105-1092",1,1,45,1,,,45,61
4,11,1105,2,1092,"1105-1092",2,1,35,8,,,35,16
4,11,1105,2,1092,"1105-1092",3,1,32,5,,,6,34
4,11,1105,2,1092,"1105-1092",4,2,35,2,8,,10,26
4,11,1105,2,1092,"1105-1092",6,1,38,2,,,15,0
4,11,1105,2,1092,"1105-1092",7,1,32,12,,,32,26
4,11,1106,2,1366,"1106-1366",1,1,58,1,,,58,34
4,11,1106,2,1366,"1106-1366",2,2,65,8,,,42,0
4,11,1106,2,1366,"1106-1366",3,1,28,12,,,28,26
4,11,1106,2,1366,"1106-1366",4,1,52,9,,,5,42
4,11,1106,2,1366,"1106-1366",5,2,54,2,,,25,26
4,11,1109,2,1556,"1109-1556",1,1,65,1,,,12,13
4,11,1109,2,1556,"1109-1556",2,2,58,2,,,12,0
4,11,1109,2,1556,"1109-1556",3,1,49,9,,,5,26
4,11,1109,2,1556,"1109-1556",4,1,45,8,,,15,43
4,11,1109,2,1556,"1109-1556",5,2,41,5,,,17,34
4,1,111,1,1146,"111-1146",1,1,53,1,,,25,26
4,1,111,1,1146,"111-1146",2,2,45,2,,,20,26
4,1,111,1,1146,"111-1146",3,2,56,3,,,15,26
4,1,111,1,1146,"111-1146",4,1,60,6,,,18,16
4,1,111,1,1146,"111-1146",5,1,42,9,,,6,26
4,1,111,2,118,"111-118",1,1,45,1,,,18,26
4,1,111,2,118,"111-118",2,2,35,2,,,13,42
4,1,111,2,118,"111-118",3,1,50,3,,,23,16
4,1,111,2,118,"111-118",4,1,60,6,,,25,16
4,1,111,2,118,"111-118",5,2,48,8,,,25,16
4,11,1112,2,78,"1112-78",1,1,43,1,,,43,16
4,11,1112,2,78,"1112-78",2,2,35,2,,,9,26
4,11,1112,2,78,"1112-78",3,1,27,12,,,27,26
4,11,1112,2,78,"1112-78",4,1,46,9,,,5,42
4,11,1112,2,78,"1112-78",5,2,60,8,,,30,0
4,11,1112,2,78,"1112-78",6,1,27,5,,,27,34
4,11,1113,2,954,"1113-954",1,1,61,1,,,18,16
4,11,1113,2,954,"1113-954",2,2,32,2,,,32,16
4,11,1113,2,954,"1113-954",3,2,38,8,,,15,26
4,11,1113,2,954,"1113-954",5,2,45,5,,,15,34
4,11,1113,2,954,"1113-954",6,1,48,9,,,48,42
4,11,1113,2,954,"1113-954",7,1,40,12,,,40,26
4,1,112,2,266,"112-266",1,1,69,1,11,"CHAIRMAN LANDLORD ASSOCIATION",11,26
4,1,112,2,266,"112-266",2,1,67,3,8,,15,26
4,1,112,2,266,"112-266",3,1,71,11,,"MEMBER OF LANDLORD COMMITTEE",19,16
4,1,112,2,266,"112-266",4,2,59,11,,"HEAD OF WOMEN COMMITTEE",19,16
4,1,112,2,266,"112-266",5,1,68,8,11,"MEMBER LANDLORD ASSOCIATION",14,26
4,1,112,2,556,"112-556",1,1,72,1,,,50,42
4,1,112,2,556,"112-556",2,1,58,3,,,19,16
4,1,112,2,556,"112-556",3,1,40,12,,,30,26
4,1,112,2,556,"112-556",4,1,55,11,,"SECURITY OFFICER OF THE COMMUNITY",45,16
4,1,112,2,556,"112-556",5,2,46,2,11,"WOMEN PRESIDENT",5,42
4,1,112,2,556,"112-556",6,2,71,11,,"WOMEN CHAIRLADY",51,14
4,1,113,2,284,"113-284",1,1,73,1,11,"FISHER MAN",50,16
4,1,113,2,284,"113-284",2,1,55,11,,"VILLAGE CHAIRMAN",8,16
4,1,113,2,284,"113-284",3,2,60,8,11,"MARKET WOMEN LEADER",41,0
4,1,113,2,284,"113-284",4,1,30,8,12,,30,26
4,1,113,2,284,"113-284",5,2,74,8,11,"WOMEN LEADER",55,26
4,1,113,2,284,"113-284",6,1,40,9,,,2,26
4,1,113,2,44,"113-44",1,1,70,3,,,35,42
4,1,113,2,44,"113-44",2,1,66,11,,"VILLAGE  CHAIRMAN",36,26
4,1,113,2,44,"113-44",3,1,51,8,12,,20,26
4,1,113,2,44,"113-44",4,2,60,11,,"WOMEN LEADER",26,26
4,1,113,2,44,"113-44",6,1,59,9,,,16,26
4,1,113,2,6,"113-6",1,1,71,11,,"VILLAGE CHAIRMAN",50,14
4,1,113,2,6,"113-6",2,1,57,1,8,,8,42
4,1,113,2,6,"113-6",3,1,41,8,11,"VICE YOUTH LEADER",28,26
4,1,113,2,6,"113-6",4,1,49,8,12,,10,42
4,1,113,2,6,"113-6",5,1,60,9,,,15,26
4,1,113,2,6,"113-6",6,2,70,11,,"WOMEN LEADER",21,42
4,1,113,2,6,"113-6",7,1,82,11,,"CLAN HEAD",21,42
4,1,115,1,176,"115-176",1,1,61,1,,,8,26
4,1,115,1,176,"115-176",2,2,49,2,,,8,42
4,1,115,1,176,"115-176",3,1,73,3,,,50,16
4,1,115,1,176,"115-176",4,1,77,6,,,44,13
4,1,115,1,176,"115-176",5,1,81,9,,,44,14
4,1,115,1,176,"115-176",6,2,66,8,,,45,12
4,1,115,1,550,"115-550",1,1,68,1,,,39,16
4,1,115,1,550,"115-550",2,2,42,2,,,39,16
4,1,115,1,550,"115-550",3,2,76,7,,,45,42
4,1,115,1,550,"115-550",4,1,63,6,,,50,14
4,1,115,1,550,"115-550",5,1,67,8,,,10,16
4,1,115,1,670,"115-670",1,1,60,1,,,16,43
4,1,115,1,670,"115-670",2,2,56,2,,,16,43
4,1,115,1,670,"115-670",3,1,52,3,,,10,42
4,1,115,1,670,"115-670",4,1,51,4,,,15,42
4,1,115,1,670,"115-670",5,2,60,5,,,12,43
4,1,115,1,670,"115-670",6,1,49,7,,,10,42
4,1,117,2,560,"117-560",1,1,72,1,,,72,16
4,1,117,2,560,"117-560",2,2,50,2,,,50,16
4,1,117,2,560,"117-560",3,1,55,3,,,5,16
4,1,117,2,560,"117-560",4,1,65,9,,,10,16
4,1,117,2,560,"117-560",5,1,50,6,,,50,16
4,1,117,2,560,"117-560",6,2,52,8,,,52,16
4,1,117,2,800,"117-800",1,1,58,1,,,19,26
4,1,117,2,800,"117-800",2,1,56,3,,,7,26
4,1,117,2,800,"117-800",3,1,59,6,,,4,16
4,1,117,2,800,"117-800",4,2,60,8,,,22,16
4,1,117,2,800,"117-800",5,2,45,9,,,7,26
5,12,1201,2,320,"1201-320",1,1,48,6,,,15,41
5,12,1201,2,320,"1201-320",2,1,62,3,,,30,16
5,12,1201,2,320,"1201-320",3,1,45,12,,,27,41
5,12,1201,2,320,"1201-320",4,2,52,8,,,37,26
5,12,1201,2,320,"1201-320",5,1,34,5,,,10,34
5,12,1201,2,320,"1201-320",6,1,71,1,,,50,0
5,12,1203,1,334,"1203-334",1,1,85,1,,,45,31
5,12,1203,1,334,"1203-334",2,1,75,3,,,38,33
5,12,1203,1,334,"1203-334",3,2,68,8,,,32,33
5,12,1203,1,334,"1203-334",4,2,64,9,,,23,33
5,12,1203,1,334,"1203-334",5,1,37,12,,,15,31
5,12,1203,1,334,"1203-334",6,1,58,9,,,8,42
5,12,1207,1,144,"1207-144",1,1,51,1,,,38,41
5,12,1207,1,144,"1207-144",2,1,67,3,,,37,41
5,12,1207,1,144,"1207-144",3,1,48,5,,,20,26
5,12,1207,1,144,"1207-144",4,1,68,6,,,68,0
5,12,1207,1,144,"1207-144",5,2,37,8,,,20,16
5,12,1207,1,144,"1207-144",6,1,30,12,,,20,41
5,12,1208,2,526,"1208-526",1,1,89,1,,,53,0
5,12,1208,2,526,"1208-526",2,1,60,2,,,45,42
5,12,1208,2,526,"1208-526",3,2,76,2,,,40,0
5,12,1208,2,526,"1208-526",4,1,28,12,,,20,26
5,12,1208,2,526,"1208-526",5,1,33,6,,,26,16
5,12,1208,2,526,"1208-526",6,1,59,9,,,25,26
5,12,1208,2,630,"1208-630",1,1,76,1,,,29,16
5,12,1208,2,630,"1208-630",2,1,79,3,,,50,0
5,12,1208,2,630,"1208-630",3,1,35,12,,,25,34
5,12,1208,2,630,"1208-630",4,2,59,2,,,20,0
5,12,1208,2,630,"1208-630",5,1,45,5,,,30,34
5,12,1208,2,630,"1208-630",6,1,42,9,,,23,41
5,12,1208,2,76,"1208-76",1,2,45,8,,,29,2
5,12,1208,2,76,"1208-76",2,1,85,1,,,45,26
5,12,1208,2,76,"1208-76",3,1,78,3,,,42,27
5,12,1208,2,76,"1208-76",4,1,62,6,,,30,16
5,12,1208,2,76,"1208-76",5,2,25,7,,,23,26
5,12,1208,2,76,"1208-76",6,1,27,12,,,24,31
5,12,1209,1,226,"1209-226",1,2,42,8,,,20,26
5,12,1209,1,226,"1209-226",2,2,50,4,,,25,41
5,12,1209,1,226,"1209-226",3,1,69,1,,,30,41
5,12,1209,1,226,"1209-226",4,1,48,3,,,25,34
5,12,1209,1,226,"1209-226",5,1,40,12,,,24,26
5,12,1209,1,226,"1209-226",6,1,37,7,,,5,41
5,12,1209,1,566,"1209-566",1,2,47,8,,,17,26
5,12,1209,1,566,"1209-566",2,2,26,7,,,8,22
5,12,1209,1,566,"1209-566",3,1,33,12,,,9,322
5,12,1209,1,566,"1209-566",4,1,75,1,,,32,16
5,12,1209,1,566,"1209-566",5,1,33,6,,,3,321
5,12,1209,1,566,"1209-566",6,1,56,9,,,7,34
5,12,1211,1,1250,"1211-1250",1,1,63,1,9,,16,26
5,12,1211,1,1250,"1211-1250",2,1,67,3,11,"Driver",17,16
5,12,1211,1,1250,"1211-1250",3,1,66,8,,,11,26
5,12,1211,1,1250,"1211-1250",4,2,65,2,8,,25,0
5,12,1211,1,1250,"1211-1250",5,1,59,6,,,13,42
5,12,1211,1,1250,"1211-1250",6,1,45,8,,,14,26
5,12,1211,1,1250,"1211-1250",7,1,30,12,,,19,41
5,12,1211,1,1250,"1211-1250",8,2,47,8,,,4,41
5,12,1211,1,1250,"1211-1250",9,1,59,6,,,37,34
5,12,1211,1,2856,"1211-2856",1,1,80,1,,,35,26
5,12,1211,1,2856,"1211-2856",2,2,62,2,,,30,26
5,12,1211,1,2856,"1211-2856",3,1,58,3,,,30,26
5,12,1211,1,2856,"1211-2856",4,1,50,6,,,40,26
5,12,1211,1,2856,"1211-2856",5,2,53,11,,"Woman Leader",20,22
5,12,1211,1,2856,"1211-2856",6,1,41,8,,,22,26
5,12,1211,1,2856,"1211-2856",7,1,38,12,,,25,26
5,12,1211,1,446,"1211-446",1,1,80,1,,,37,23
5,12,1211,1,446,"1211-446",2,2,57,2,,,35,26
5,12,1211,1,446,"1211-446",3,1,86,3,,,55,31
5,12,1211,1,446,"1211-446",4,1,51,11,,"Electrical Engineer",51,26
5,12,1211,1,446,"1211-446",5,2,45,8,,,16,26
5,12,1211,1,446,"1211-446",6,1,54,12,,,54,16
5,12,1212,1,2598,"1212-2598",1,1,41,1,,,3,42
5,12,1212,1,2598,"1212-2598",2,2,35,2,,,3,31
5,12,1212,1,2598,"1212-2598",3,1,74,3,,,74,15
5,12,1212,1,2598,"1212-2598",4,1,70,11,,"Driver. Car",70,16
5,12,1212,1,2598,"1212-2598",5,1,70,6,8,,15,28
5,12,1212,1,2598,"1212-2598",6,1,64,5,,,64,16
5,12,1212,1,2598,"1212-2598",7,1,52,12,,,52,26
5,12,1212,1,2598,"1212-2598",8,2,87,11,,"Women Head",50,0
5,12,1212,1,2598,"1212-2598",9,2,72,6,,,48,0
5,12,1214,2,452,"1214-452",1,1,58,1,,,5,26
5,12,1214,2,452,"1214-452",2,1,63,3,6,,8,16
5,12,1214,2,452,"1214-452",3,2,48,6,,,22,13
5,12,1214,2,452,"1214-452",4,1,48,6,12,,40,22
5,12,1214,2,452,"1214-452",5,2,63,6,8,,53,0
5,12,1215,2,810,"1215-810",1,1,45,1,,,19,16
5,12,1215,2,810,"1215-810",2,1,50,3,6,,19,16
5,12,1215,2,810,"1215-810",3,2,37,6,,,11,13
5,12,1215,2,810,"1215-810",4,1,38,9,,,9,322
5,12,1215,2,810,"1215-810",5,1,28,6,12,,13,16
5,12,1215,2,810,"1215-810",6,2,50,6,8,,11,26
5,12,1216,2,618,"1216-618",1,1,53,1,,,25,0
5,12,1216,2,618,"1216-618",2,1,65,3,,,26,0
5,12,1216,2,618,"1216-618",3,2,48,2,,,21,0
5,12,1216,2,618,"1216-618",4,1,71,6,,,32,0
5,12,1216,2,618,"1216-618",5,1,48,12,,,7,26
5,12,1216,2,618,"1216-618",6,1,23,5,,,6,34
5,12,1216,1,694,"1216-694",1,1,91,1,6,,81,0
5,12,1216,1,694,"1216-694",2,1,65,3,6,,34,14
5,12,1216,1,694,"1216-694",3,1,64,8,,,8,26
5,12,1216,1,694,"1216-694",4,1,49,8,,,49,25
5,12,1216,1,694,"1216-694",5,2,40,8,11,"Women Leader",25,24
5,12,1216,1,694,"1216-694",6,2,42,11,,"Women. Secretary.",26,23
5,12,1216,1,694,"1216-694",7,1,37,8,12,,4,42
5,12,1218,1,196,"1218-196",1,1,72,1,6,,21,26
5,12,1218,1,196,"1218-196",2,2,50,2,6,,18,16
5,12,1218,1,196,"1218-196",3,1,76,3,,,18,16
5,12,1218,1,196,"1218-196",4,1,60,6,9,,5,34
5,12,1218,1,196,"1218-196",5,1,72,6,11,"Electrician.",26,16
5,12,1218,1,196,"1218-196",6,2,55,6,,,26,16
6,13,1301,1,688,"1301-688",1,1,65,1,,,15,26
6,13,1301,1,688,"1301-688",2,1,72,11,,"Retiree. Military Officer",15,33
6,13,1301,1,688,"1301-688",3,1,30,5,,,10,41
6,13,1301,1,688,"1301-688",4,1,30,8,,,20,26
6,13,1301,1,688,"1301-688",5,1,28,11,,"Student",18,42
